评论时间,评论者IP归属地,评论内容
2024年09月10日 19:2024,来自江苏,南方是南京化工大学的地盘吧[doge]
2024年09月11日 13:00,来自四川,老七说的对
2024年09月10日 19:45,来自北京,化大西区的再次飘过～
2024年09月10日 15:52,来自河北,要认真考虑工作，还是要找好的专业。
2024年09月10日 13:35,来自山东,永远要给自己留个后路！[赞]
2024年09月10日 13:32,来自江西,现在专业的选择很重要，选错了影响一辈子[汗]
2024年09月10日 13:10,来自广东,专业可要好好选哦，选对就成功一半[doge]
2024年09月10日 13:29,来自广东,是的，自己的心里得有明确目标，好好选好来
2024年09月10日 14:13,来自上海,选专业太重要了[淡淡的]
2024年09月10日 13:21,来自广东,专业要好好选，出社会后才会有好工作
2024年09月10日 14:18,来自山西,选对专业还是很重要的呀
2024年09月10日 14:07,来自四川,选对专业真的很重要
2024年09月10日 13:29,来自山西,选择一个好的专业简直太重要了。
2024年09月10日 13:23,来自广西,是的，选好专业很重要
2024年09月10日 13:23,来自四川,专业选择很关键
2024年09月10日 13:09,来自福建,每天认命文学念一念，心态稳的一批
2024年09月10日 13:08,来自河北,感觉医学专业特别的吃香
2024年09月10日 14:34,来自山西,一定要选一个好的专业呀
2024年09月10日 13:25,来自山西,所以说我们一定要明确好自己的目标。
2024年09月10日 13:08,来自河北,一定要好好的规划自己的人生
2024年09月10日 15:08,来自山西,我们团队招聘过的人大部分狗P不会
2024年09月10日 14:55,来自浙江,有到一年毕业季了
2024年09月10日 19:15,来自陕西,执行君又有了新方向———人力资源[good]
2024年09月10日 15:41,来自北京,最大感觉是得会说人话，不要都是专业术语，被委托人只是不懂法，识人还是没问题的，社会那么久了，知道什么样的值得信任和花钱。
2024年09月10日 11:39,来自北京,你好，你感兴趣的“如何过好大学生活”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #如何过好大学生活[超话]#
2024年09月09日 22:07,来自广东,如今考研已成为大学生的进修必要选择了
2024年09月09日 21:40,来自陕西,说的很棒👍🏻
2024年09月10日 11:40,来自安徽,吃饭请学长，知识和面包一起收获，双丰收！🥖😋
2024年09月16日 10:42,来自天津,[憧憬][憧憬][憧憬]
2024年09月10日 11:40,来自浙江,这种实用的建议让我对考研充满信心，感谢你的分享！🌟
2024年09月10日 11:40,来自山东,这篇分享让我明白了考研的关键，感谢！✨
2024年09月10日 11:40,来自广西,这段就业规划分享真是太实用了！考研的准备阶段确实需要早做打算，感谢你的建议！
2024年09月10日 11:40,来自贵州,这段建议非常实用，对考研的准备流程讲解得很清晰，值得每位学弟学妹参考！
2024年09月10日 11:40,来自福建,这段分享真是太实用了，考研规划跟备战的建议让我受益匪浅！特别是向学长请教的方式，简直太机智了！💡
2024年09月10日 11:40,来自福建,考研规划很重要，及早准备才能减少压力！
2024年09月10日 11:40,来自广东,考研准备要早，下工夫才会有收获！
2024年09月10日 11:40,来自广东,很有帮助的就业规划建议，特别是在考研准备阶段，提前打基础真的很重要！谢谢分享！
2024年09月10日 11:40,来自福建,考研准备要趁早，基础打牢不慌张！
2024年09月10日 11:40,来自江西,收获满满，尤其是关于培训机构的选择。
2024年09月10日 11:40,来自福建,非常实用的建议！考研准备提前规划真的很重要，能减少后期的压力！谢谢分享！
2024年09月10日 11:40,来自广东,规划未来，考研之路更坚定！✨
2024年09月10日 11:40,来自江西,你的分享很实用，特别是关于考研准备的建议！让人意识到早规划的重要性！感谢！
2024年09月09日 21:38,来自北京,你好，你感兴趣的“如何过好大学生活”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #如何过好大学生活[超话]#
2024年09月10日 11:40,来自重庆,这篇文章对就业规划的分享很实用，尤其是考研的建议！确实，提前做好准备能减轻压力。
2024年09月10日 11:40,来自安徽,这段分享很实用，提前准备考研课程绝对是个明智的选择！赞同！✨
2024年09月10日 11:40,来自广东,从大一开始准备考研，确实是个好策略！
2024年09月10日 11:40,来自贵州,这段内容很实用，尤其是关于考研备战的建议，给了我们很好的方向感！感谢你的分享！
2024年09月10日 11:40,来自湖南,你的分享很实用！考研的准备真的需要提前规划，向学长请教也很重要，祝大家都能顺利
2024年09月07日 11:22,来自北京,文科生的世界，理解万岁[允悲]
2024年09月13日 12:19,来自河北,我天什么学校[淡淡的][淡淡的]
2024年09月13日 01:12,来自北京,羡慕 哪个学校呀
2024年09月12日 23:55,来自浙江,什么大学，这么好
2024年09月12日 20:22,来自浙江,是哪个学校这么好！👂
2024年09月12日 18:10,来自福建,我去我去好爽[泪]
2024年09月12日 17:55,来自云南,回复@其他用户 :对的我也觉得 而且根据自己课表上完就能走 相当于提前放假[doge]
2024年09月12日 17:51,来自河南,天呢 感觉是很有意义且能够有效拓宽视野的方法哎。
2024年09月12日 17:45,来自云南,而且本科阶段讲的东西肯定不深 就感觉是类似多了一个兴趣爱好 了解一点不熟悉领域的内容 蛮有意义的
2024年09月12日 23:48,来自广东,[淡淡的][淡淡的]
2024年09月12日 19:32,来自江苏,[泪][泪][泪]
2024年09月12日 22:45,来自江苏,同浙江人，高考梦想北京，结果还是在包邮区上大学，依然对北京很向往啊
2024年09月15日 11:14,来自北京,回复@其他用户 :谢谢宝宝！[开学季]你也高考加油呀！祝你考试心仪的大学天天开心顺顺利利[抱一抱]
2024年09月15日 10:58,来自辽宁,加油！选择一个你喜欢的但有可以掌握的吧 虽然我才高三啦啦啦啦啦希望你加油姐姐
2024年09月15日 02:28,来自云南,希望有用[作揖]
2024年09月13日 13:23,来自上海,回复@其他用户 :谢谢宝子[开学季]讲得好详细[哇][哇]明白啦
2024年09月13日 11:33,来自广东,回复@其他用户 :我目前还在本科阶段准备考研中，因为我们培养计划的各种问题，出野外的机会很少，我都是在学校找老师以及在学校相关社团跟随师兄师姐自费去野外包括鸟社，两爬社，虫社，增加经验。已经工作的话可以联系相关爱好者之类的吧，出野外还是有很多危险的，不建议不买保险/萌新独自外出[给你小心心]
2024年09月13日 02:29,来自上海,回复@其他用户 :[苦涩][苦涩]原来工作了也可以吗，是需要加入相关的组织之类的从而认识老师吗[开学季][开学季]
2024年09月12日 17:55,来自浙江,回复@其他用户 :谢谢您
2024年09月12日 17:55,来自浙江,回复@其他用户 :谢谢老师
2024年09月12日 16:15,来自广东,本科野保来说，不管是工作还是考研去野保几乎无门槛，重要的是认识老师带你和野外的经验，包括认植物动物等等。而且做野保以用爱发电为主，真喜欢的话机会还挺多的
2024年09月12日 16:11,来自云南,理论上可以的，主要看你有没有决心补缺失的专业课内容
2024年09月12日 21:23,来自广东,回复@其他用户 :好的[作揖]谢谢您。我本身很喜欢蛇类等爬行动物[允悲]很害怕专业不是生物科学这种科班出生会有影响[允悲]
2024年09月12日 20:45,来自云南,取决于你，你自己感兴趣有基础就行，学科本身没有硬性规定。
2024年09月13日 23:40,来自上海,我也不太喜欢物理化学方面…..比较喜欢宏观一点的植物什么的 但是感觉大学这方面基本上全是物化为主 可能就野保、园林比较宏观
2024年09月13日 02:41,来自上海,[苦涩][苦涩]想打个补丁就是真的很愿意坐冷板凳搞研究也很乐意出野外，但真的啃不进生化[泪][泪]
2024年09月12日 16:04,来自四川,第一份工作为人生加分
2024年09月13日 22:07,来自德国,不存在的，因为人性里边但凡是热爱的都是让你有获得感的，而社会上的工作目的都是让你付出
2024年09月13日 12:52,来自广东,热爱变工作（替老板打工），那连热爱都没有了！除非创业，把热爱变事业。
2024年09月12日 16:04,来自北京,职场路上多一点探索！
2024年09月12日 16:04,来自北京,个人兴趣，事业更有激情
2024年09月12日 16:04,来自青海,第一份工作很重要，给了我实践的机会
2024年09月12日 16:04,来自北京,个人兴趣更重要
2024年09月12日 13:23,来自江苏,青岛大学广告学好像也没了
2024年09月12日 10:48,来自山东,大雄是学广告的？！
2024年09月12日 10:02,来自山西,[二哈]各种坑….
2024年09月13日 13:36,来自河北,土木不算吧，工作环境差点，工科的专业真正意义上的坑不多
2024年09月13日 12:09,来自河南,你这跨度也太大了点，展开讲讲[允悲]
2024年09月12日 21:01,来自广东,我上一份工作的客户就是三大通讯，简直绝了，除了骂人还是骂人[摊手]
2024年09月12日 16:17,来自莫桑比克,周公子说了很多大实话。“家族传承吾辈责”[二哈]
2024年09月12日 14:20,来自北京,80s的北大
2024年09月13日 13:37,来自河北,平
2024年09月15日 10:12,来自重庆,80年代可以理解，现在不也还有这么多只殖人嘛
2024年09月13日 19:30,来自广东,回复@其他用户 :谢谢☺️
2024年09月13日 18:21,来自日本,铁线莲噢，可以在我微博搜搜看，蛮多品种的
2024年09月13日 21:04,来自广东,真的吗
2024年09月11日 10:47,来自江西,主要学校现在不招[笑cry]
2024年09月12日 15:25,来自北京,祝贺
2024年09月13日 09:32,来自广东,老师能不能看看我[泪][泪][泪]我该如何反驳回去，求求你了老师
2024年09月13日 09:31,来自广东,我这样是合理的吧，老师[泪][泪][泪]因为我也是普通家庭
2024年09月13日 09:30,来自广东,但是他们给我时就不是一套一套给的，而且有一本没一本给的，且还有一本根本就没有给到我手上，所以我的态度是不可能为那几本书买单的，但他们一定要，首先在退学的时候他们没有表明说不让退资料书，是到现在才说的，且当时是有人同意我才把书放在哪里的，现在反过来让我想扣我的钱，现在退款费用还没给
2024年09月13日 18:27,来自福建,你说的都对！时代变了！
2024年09月15日 19:48,来自江苏,无解 无论哪个都会后悔
2024年09月12日 20:19,来自山东,回复@其他用户 :嗯嗯，谢谢白姐[鲜花][鲜花][鲜花]
2024年09月12日 20:15,来自山东,回复@其他用户 :对，一人法务，入职一个多月了，工作的话，我感觉我没有工作内容，行政工作都没有[允悲]
2024年09月12日 19:04,来自广东,子公司一人法务，工作主要是行政方面的吗？入职几个月了
2024年09月12日 19:00,来自江苏,回复@其他用户 :我认为目前这个大环境下，生存才是第一位的。没有生存何来发展…… 所以先收起梦想，踏踏实实的解决生计，也不要带着抱怨焦虑的心态看待现在的工作饭碗，因为咱们永远不知道人生的下一个转角会出现在哪里，一切皆有可能。 我的人生经历证实了“人生没有白走的路，每一步都算数”，所以沉下心过好当下吧
